TicketKey,TicketID,DateKey,AgentKey,ClientKey,ChannelKey,CreatedDateTime,ResolvedDateTime,ResolutionHours,IsResolved,SLA_Met,CSAT_Score
266,TCK-10266,20260518,48,6,2,2026-05-18 18:50:15,2026-05-20 17:52:03,47.03,1,1,4
267,TCK-10267,20250704,35,4,3,2025-07-04 21:49:35,2025-07-05 05:10:35,7.35,1,1,5
268,TCK-10268,20260223,5,5,3,2026-02-23 21:31:08,2026-02-24 13:07:44,15.61,1,1,3
269,TCK-10269,20260506,29,7,1,2026-05-06 18:25:34,2026-05-06 20:57:22,2.53,1,1,4
270,TCK-10270,20250329,35,6,3,2025-03-29 03:49:15,2025-03-29 08:17:27,4.47,1,1,4
271,TCK-10271,20250419,28,7,2,2025-04-19 00:06:16,2025-04-19 15:43:28,15.62,1,0,3
272,TCK-10272,20260205,24,4,2,2026-02-05 14:49:43,2026-02-06 02:48:31,11.98,1,1,4
273,TCK-10273,20250329,27,2,2,2025-03-29 03:53:46,2025-03-30 00:36:22,20.71,1,1,3
274,TCK-10274,20250410,31,8,2,2025-04-10 14:46:44,2025-04-11 11:32:20,20.76,1,1,
275,TCK-10275,20250124,8,1,3,2025-01-24 10:41:06,2025-01-25 22:51:18,36.17,1,0,5
276,TCK-10276,20251205,11,3,3,2025-12-05 17:27:29,2025-12-06 05:37:05,12.16,1,0,4
277,TCK-10277,20250722,2,7,2,2025-07-22 14:37:27,2025-07-23 06:50:03,16.21,1,0,3
278,TCK-10278,20260704,7,2,3,2026-07-04 05:23:20,2026-07-05 13:22:44,31.99,1,1,5
279,TCK-10279,20260206,25,6,3,2026-02-06 18:07:22,2026-02-07 05:29:34,11.37,1,1,4
280,TCK-10280,20250328,38,5,3,2025-03-28 21:08:20,2025-03-29 13:02:20,15.9,1,1,5
281,TCK-10281,20250522,39,7,2,2025-05-22 18:24:27,2025-05-23 00:44:51,6.34,1,1,3
282,TCK-10282,20260517,11,3,3,2026-05-17 09:08:11,2026-05-17 23:50:11,14.7,1,0,4
283,TCK-10283,20250719,9,1,2,2025-07-19 12:35:32,2025-07-19 19:20:32,6.75,1,1,5
284,TCK-10284,20250326,11,8,2,2025-03-26 18:01:50,2025-03-27 10:01:14,15.99,1,1,5
285,TCK-10285,20260523,37,3,2,2026-05-23 17:32:07,2026-05-24 10:21:19,16.82,1,0,5
286,TCK-10286,20260714,29,1,3,2026-07-14 06:27:06,2026-07-14 19:48:06,13.35,1,1,3
287,TCK-10287,20251223,17,1,2,2025-12-23 02:28:55,,,0,0,4
288,TCK-10288,20260315,40,6,3,2026-03-15 05:39:08,2026-03-16 21:58:20,40.32,1,1,4
289,TCK-10289,20250622,35,5,3,2025-06-22 10:45:18,2025-06-22 14:35:42,3.84,1,1,5
290,TCK-10290,20260226,49,2,1,2026-02-26 01:17:55,2026-02-26 10:58:43,9.68,1,1,4
291,TCK-10291,20260207,49,6,1,2026-02-07 15:09:36,2026-02-08 14:39:36,23.5,1,1,4
292,TCK-10292,20251012,33,2,2,2025-10-12 22:59:56,2025-10-13 20:51:32,21.86,1,1,4
293,TCK-10293,20260102,30,2,3,2026-01-02 02:50:34,2026-01-02 22:05:34,19.25,1,1,4
294,TCK-10294,20260715,22,6,2,2026-07-15 18:08:36,,,0,0,3
295,TCK-10295,20260416,7,1,1,2026-04-16 00:07:59,,,0,0,5
296,TCK-10296,20251106,9,4,3,2025-11-06 05:55:59,,,0,0,
297,TCK-10297,20260116,6,6,2,2026-01-16 21:57:41,2026-01-17 16:35:29,18.63,1,1,4
298,TCK-10298,20250404,42,4,2,2025-04-04 22:06:00,2025-04-06 10:05:24,35.99,1,1,
299,TCK-10299,20260401,44,4,3,2026-04-01 00:00:44,2026-04-02 11:48:44,35.8,1,1,5
300,TCK-10300,20260128,15,8,1,2026-01-28 02:46:51,2026-01-28 11:40:51,8.9,1,1,
301,TCK-10301,20250527,44,3,3,2025-05-27 02:33:36,2025-05-28 19:52:48,41.32,1,0,3
302,TCK-10302,20260330,40,3,2,2026-03-30 06:05:57,2026-03-31 07:39:33,25.56,1,0,3
303,TCK-10303,20250911,9,7,2,2025-09-11 08:41:05,2025-09-11 20:53:05,12.2,1,0,4
304,TCK-10304,20250730,20,1,3,2025-07-30 16:38:32,2025-07-31 01:28:20,8.83,1,1,3
305,TCK-10305,20250426,25,4,2,2025-04-26 07:31:40,2025-04-26 09:20:16,1.81,1,1,5
306,TCK-10306,20260806,25,6,1,2026-08-06 13:23:34,2026-08-07 02:57:46,13.57,1,1,5
307,TCK-10307,20250115,5,1,3,2025-01-15 08:13:02,,,0,0,4
308,TCK-10308,20260529,19,7,3,2026-05-29 13:27:44,2026-05-29 22:30:08,9.04,1,0,3
309,TCK-10309,20260608,6,2,2,2026-06-08 06:51:09,2026-06-08 12:11:33,5.34,1,1,5
310,TCK-10310,20260324,45,2,2,2026-03-24 23:54:15,2026-03-26 05:23:03,29.48,1,1,4
311,TCK-10311,20250629,43,1,2,2025-06-29 03:00:45,2025-06-30 11:31:57,32.52,1,0,4
312,TCK-10312,20250510,24,5,1,2025-05-10 23:49:55,2025-05-12 09:55:19,34.09,1,0,
313,TCK-10313,20250307,34,7,2,2025-03-07 08:45:36,2025-03-07 13:45:36,5.0,1,1,4
314,TCK-10314,20250919,11,3,2,2025-09-19 03:57:36,2025-09-19 22:11:24,18.23,1,0,
315,TCK-10315,20250908,1,1,1,2025-09-08 01:30:23,2025-09-09 12:18:59,34.81,1,0,5
316,TCK-10316,20250912,21,7,1,2025-09-12 13:58:46,2025-09-13 15:39:34,25.68,1,0,
317,TCK-10317,20260613,15,1,1,2026-06-13 01:25:04,,,0,0,3
318,TCK-10318,20260721,6,5,2,2026-07-21 14:00:23,2026-07-21 23:06:23,9.1,1,1,4
319,TCK-10319,20260521,38,8,2,2026-05-21 06:46:57,2026-05-22 03:13:57,20.45,1,1,4
320,TCK-10320,20251221,35,1,1,2025-12-21 20:53:44,,,0,0,5
321,TCK-10321,20260627,14,5,1,2026-06-27 07:26:31,,,0,0,4
322,TCK-10322,20250406,18,3,3,2025-04-06 01:58:14,,,0,0,4
323,TCK-10323,20260602,7,2,3,2026-06-02 04:40:52,2026-06-02 12:08:28,7.46,1,1,5
324,TCK-10324,20250925,19,3,1,2025-09-25 10:59:51,2025-09-26 12:14:51,25.25,1,0,4
325,TCK-10325,20250520,13,4,1,2025-05-20 18:06:09,2025-05-22 00:17:33,30.19,1,1,4
326,TCK-10326,20251112,29,6,1,2025-11-12 14:16:54,2025-11-13 14:22:54,24.1,1,1,3
327,TCK-10327,20250601,21,1,1,2025-06-01 02:45:15,,,0,0,2
328,TCK-10328,20250924,20,1,3,2025-09-24 05:01:25,,,0,0,4
329,TCK-10329,20250113,8,2,1,2025-01-13 01:53:49,,,0,0,
330,TCK-10330,20250328,44,7,2,2025-03-28 18:37:16,,,0,0,
331,TCK-10331,20260331,42,2,1,2026-03-31 04:05:57,,,0,0,4
332,TCK-10332,20250221,30,2,1,2025-02-21 05:59:36,2025-02-21 22:14:36,16.25,1,1,3
333,TCK-10333,20250808,23,7,1,2025-08-08 05:17:17,2025-08-09 09:38:17,28.35,1,0,5
334,TCK-10334,20260718,27,5,2,2026-07-18 15:03:05,2026-07-19 14:45:41,23.71,1,1,4
335,TCK-10335,20250120,35,4,3,2025-01-20 12:50:45,2025-01-20 18:03:57,5.22,1,1,4
336,TCK-10336,20250704,18,6,2,2025-07-04 00:20:38,2025-07-05 11:22:26,35.03,1,1,
337,TCK-10337,20250827,23,8,3,2025-08-27 05:06:15,2025-08-27 10:54:51,5.81,1,1,5
338,TCK-10338,20260202,37,1,1,2026-02-02 11:59:53,,,0,0,2
339,TCK-10339,20260103,21,4,3,2026-01-03 18:01:45,2026-01-05 03:08:57,33.12,1,1,4
340,TCK-10340,20251113,35,4,2,2025-11-13 05:31:02,2025-11-14 00:56:14,19.42,1,1,5
341,TCK-10341,20250726,40,1,2,2025-07-26 04:21:45,2025-07-27 06:40:21,26.31,1,0,
342,TCK-10342,20250526,46,3,3,2025-05-26 03:54:33,,,0,0,2
343,TCK-10343,20260210,43,6,3,2026-02-10 18:06:21,2026-02-11 17:12:21,23.1,1,1,4
344,TCK-10344,20250628,21,8,3,2025-06-28 22:35:44,,,0,0,3
345,TCK-10345,20251029,20,3,2,2025-10-29 04:11:46,2025-10-30 12:36:22,32.41,1,0,2
346,TCK-10346,20251122,39,1,1,2025-11-22 19:14:40,2025-11-23 03:24:16,8.16,1,1,5
347,TCK-10347,20250621,21,4,2,2025-06-21 20:56:05,,,0,0,5
348,TCK-10348,20250929,1,6,2,2025-09-29 06:15:44,2025-09-30 00:31:20,18.26,1,1,
349,TCK-10349,20260306,47,7,2,2026-03-06 05:56:26,2026-03-07 06:10:14,24.23,1,0,4
350,TCK-10350,20250819,42,8,3,2025-08-19 05:28:04,2025-08-19 22:23:16,16.92,1,1,
351,TCK-10351,20250418,17,1,2,2025-04-18 02:21:10,,,0,0,5
352,TCK-10352,20260510,39,2,2,2026-05-10 22:01:27,,,0,0,5
353,TCK-10353,20250414,4,7,1,2025-04-14 10:13:12,2025-04-14 18:30:36,8.29,1,0,3
354,TCK-10354,20250409,16,5,2,2025-04-09 01:25:36,2025-04-09 15:55:00,14.49,1,1,
355,TCK-10355,20260507,43,2,2,2026-05-07 06:06:01,2026-05-08 00:49:49,18.73,1,1,5
356,TCK-10356,20260428,26,2,2,2026-04-28 15:57:42,2026-04-29 08:30:42,16.55,1,1,3
357,TCK-10357,20260402,12,7,2,2026-04-02 01:16:28,2026-04-03 03:16:28,26.0,1,0,4
358,TCK-10358,20251219,43,2,1,2025-12-19 17:26:48,2025-12-20 16:11:48,22.75,1,1,5
359,TCK-10359,20260502,44,7,3,2026-05-02 18:56:15,2026-05-02 20:05:51,1.16,1,1,
360,TCK-10360,20260614,37,1,3,2026-06-14 18:43:39,2026-06-16 01:40:03,30.94,1,0,4
361,TCK-10361,20250510,13,3,1,2025-05-10 01:27:05,,,0,0,5
362,TCK-10362,20250310,47,5,2,2025-03-10 02:24:35,2025-03-10 20:37:11,18.21,1,1,4
363,TCK-10363,20260620,40,1,3,2026-06-20 13:07:26,2026-06-21 20:43:26,31.6,1,0,2
364,TCK-10364,20250414,37,2,1,2025-04-14 09:55:34,,,0,0,3
365,TCK-10365,20260513,42,5,2,2026-05-13 18:38:30,2026-05-14 12:04:54,17.44,1,1,4
366,TCK-10366,20251206,26,7,1,2025-12-06 22:15:03,2025-12-08 15:14:27,40.99,1,0,
367,TCK-10367,20260519,18,5,2,2026-05-19 22:43:06,,,0,0,3
368,TCK-10368,20251125,29,5,3,2025-11-25 08:46:26,2025-11-26 14:14:38,29.47,1,0,5
369,TCK-10369,20260613,32,7,3,2026-06-13 11:52:03,2026-06-14 11:58:39,24.11,1,0,5
370,TCK-10370,20250130,37,3,3,2025-01-30 05:12:56,,,0,0,4
371,TCK-10371,20251008,13,6,3,2025-10-08 11:52:29,2025-10-09 19:37:29,31.75,1,1,4
372,TCK-10372,20260402,39,6,2,2026-04-02 05:55:30,2026-04-03 02:31:30,20.6,1,1,5
373,TCK-10373,20260131,2,2,2,2026-01-31 01:10:54,2026-02-01 17:27:42,40.28,1,1,5
374,TCK-10374,20260224,42,4,2,2026-02-24 16:01:55,2026-02-24 20:58:55,4.95,1,1,5
375,TCK-10375,20250818,1,3,3,2025-08-18 08:38:51,,,0,0,4
376,TCK-10376,20251224,25,5,2,2025-12-24 14:16:13,2025-12-24 22:53:25,8.62,1,1,2
377,TCK-10377,20260119,33,2,1,2026-01-19 17:41:38,2026-01-20 10:28:26,16.78,1,1,
378,TCK-10378,20251011,21,5,3,2025-10-11 08:41:45,,,0,0,4
379,TCK-10379,20250904,34,4,1,2025-09-04 01:51:54,2025-09-04 06:05:42,4.23,1,1,3
380,TCK-10380,20251030,32,1,3,2025-10-30 08:58:26,2025-10-31 02:09:14,17.18,1,1,3
381,TCK-10381,20250816,47,4,2,2025-08-16 21:34:40,2025-08-18 06:59:16,33.41,1,1,3
382,TCK-10382,20250705,36,3,3,2025-07-05 09:06:30,2025-07-06 02:25:06,17.31,1,0,5
383,TCK-10383,20250402,22,3,3,2025-04-02 07:22:14,2025-04-02 18:27:02,11.08,1,1,5
384,TCK-10384,20260420,19,5,3,2026-04-20 03:30:03,,,0,0,4
385,TCK-10385,20260126,8,4,3,2026-01-26 16:19:26,2026-01-27 09:14:38,16.92,1,1,4
386,TCK-10386,20250527,30,7,3,2025-05-27 10:55:45,2025-05-28 11:31:45,24.6,1,0,
387,TCK-10387,20251117,12,6,3,2025-11-17 20:03:00,2025-11-18 19:46:12,23.72,1,1,5
388,TCK-10388,20250401,49,3,2,2025-04-01 04:39:27,2025-04-01 12:43:03,8.06,1,1,5
389,TCK-10389,20260118,13,1,3,2026-01-18 00:57:20,2026-01-18 17:12:56,16.26,1,1,
390,TCK-10390,20251219,45,4,1,2025-12-19 09:08:06,2025-12-20 03:11:42,18.06,1,1,5
391,TCK-10391,20260617,30,5,2,2026-06-17 19:33:21,2026-06-19 09:26:45,37.89,1,0,5
392,TCK-10392,20250712,49,8,2,2025-07-12 05:58:58,2025-07-14 06:17:34,48.31,1,0,
393,TCK-10393,20250805,9,4,3,2025-08-05 23:01:37,2025-08-07 07:03:25,32.03,1,1,5
394,TCK-10394,20260702,17,7,3,2026-07-02 19:03:38,,,0,0,4
395,TCK-10395,20260125,29,2,2,2026-01-25 03:35:16,2026-01-25 20:07:04,16.53,1,1,4
396,TCK-10396,20250414,43,5,2,2025-04-14 21:33:17,2025-04-15 00:07:29,2.57,1,1,2
397,TCK-10397,20250419,8,2,2,2025-04-19 15:12:38,2025-04-20 22:14:26,31.03,1,1,3
398,TCK-10398,20250210,11,7,2,2025-02-10 17:31:58,2025-02-11 10:51:46,17.33,1,0,4
399,TCK-10399,20260521,37,2,1,2026-05-21 04:05:49,2026-05-21 23:22:37,19.28,1,1,5
400,TCK-10400,20250928,19,4,2,2025-09-28 14:03:06,2025-09-29 14:01:54,23.98,1,1,5
401,TCK-10401,20250429,48,6,2,2025-04-29 03:54:48,,,0,0,
402,TCK-10402,20250624,42,3,3,2025-06-24 10:22:57,2025-06-24 19:48:09,9.42,1,1,4
403,TCK-10403,20260215,8,6,1,2026-02-15 12:29:17,,,0,0,4
404,TCK-10404,20250620,42,8,2,2025-06-20 03:08:44,2025-06-21 20:38:08,41.49,1,1,
405,TCK-10405,20260325,44,8,3,2026-03-25 05:39:24,2026-03-25 21:29:12,15.83,1,1,5
406,TCK-10406,20250426,32,3,2,2025-04-26 13:28:02,2025-04-26 14:44:50,1.28,1,1,5
407,TCK-10407,20260616,22,4,3,2026-06-16 16:44:44,2026-06-17 13:06:56,20.37,1,1,4
408,TCK-10408,20250225,36,7,1,2025-02-25 00:41:59,2025-02-25 05:35:23,4.89,1,1,5
409,TCK-10409,20250904,21,2,2,2025-09-04 10:17:03,2025-09-04 12:12:15,1.92,1,1,3
410,TCK-10410,20260810,29,2,2,2026-08-10 14:05:54,2026-08-11 23:52:42,33.78,1,1,5
411,TCK-10411,20260227,26,1,1,2026-02-27 01:35:35,2026-02-27 17:41:35,16.1,1,1,
412,TCK-10412,20250731,36,5,3,2025-07-31 20:42:29,,,0,0,5
413,TCK-10413,20260430,36,8,2,2026-04-30 22:42:23,2026-05-01 20:03:23,21.35,1,1,
414,TCK-10414,20251230,22,4,1,2025-12-30 20:51:18,2025-12-31 11:21:18,14.5,1,1,4
415,TCK-10415,20260224,46,8,1,2026-02-24 03:16:39,2026-02-25 14:48:27,35.53,1,1,5
416,TCK-10416,20250421,22,4,3,2025-04-21 13:02:59,2025-04-22 04:39:35,15.61,1,1,4
417,TCK-10417,20260601,38,8,3,2026-06-01 04:31:00,2026-06-03 01:47:48,45.28,1,1,5
418,TCK-10418,20250701,50,8,3,2025-07-01 22:37:11,2025-07-03 01:20:23,26.72,1,1,5
419,TCK-10419,20260305,25,6,3,2026-03-05 19:58:44,2026-03-06 09:55:08,13.94,1,1,5
420,TCK-10420,20260227,9,8,1,2026-02-27 19:44:56,2026-02-28 08:36:32,12.86,1,1,5
421,TCK-10421,20251025,14,4,1,2025-10-25 21:22:58,2025-10-27 09:09:10,35.77,1,1,4
422,TCK-10422,20251227,8,6,3,2025-12-27 17:30:37,2025-12-28 05:48:37,12.3,1,1,3
423,TCK-10423,20260620,1,5,2,2026-06-20 03:01:24,2026-06-20 17:40:24,14.65,1,1,3
424,TCK-10424,20250914,44,3,2,2025-09-14 04:53:03,2025-09-14 17:45:51,12.88,1,0,
425,TCK-10425,20260730,40,8,1,2026-07-30 07:47:41,2026-07-31 21:34:29,37.78,1,1,4
426,TCK-10426,20250218,43,5,3,2025-02-18 12:24:26,,,0,0,2
427,TCK-10427,20250114,4,6,3,2025-01-14 23:16:12,2025-01-15 22:27:00,23.18,1,1,2
428,TCK-10428,20250721,35,6,3,2025-07-21 23:12:18,2025-07-22 22:24:18,23.2,1,1,4
429,TCK-10429,20260315,3,2,2,2026-03-15 08:35:16,2026-03-15 19:07:40,10.54,1,1,4
430,TCK-10430,20251127,10,3,1,2025-11-27 19:03:49,,,0,0,3
431,TCK-10431,20251122,46,6,1,2025-11-22 16:14:11,2025-11-22 22:52:35,6.64,1,1,5
432,TCK-10432,20250815,23,7,1,2025-08-15 06:42:21,2025-08-16 13:51:21,31.15,1,0,5
433,TCK-10433,20250110,49,8,3,2025-01-10 03:42:22,2025-01-10 17:05:10,13.38,1,1,3
434,TCK-10434,20260126,21,1,3,2026-01-26 03:24:16,2026-01-26 10:57:16,7.55,1,1,5
435,TCK-10435,20260402,33,6,3,2026-04-02 15:02:18,,,0,0,3
436,TCK-10436,20260705,11,2,1,2026-07-05 17:00:40,2026-07-06 01:34:52,8.57,1,1,3
437,TCK-10437,20260705,14,7,1,2026-07-05 22:56:47,2026-07-06 00:14:11,1.29,1,1,2
438,TCK-10438,20251206,30,3,1,2025-12-06 01:05:04,2025-12-06 23:47:40,22.71,1,0,3
439,TCK-10439,20260202,27,4,2,2026-02-02 14:40:25,2026-02-04 03:01:25,36.35,1,0,4
440,TCK-10440,20250216,38,2,3,2025-02-16 22:54:04,2025-02-17 07:28:16,8.57,1,1,4
441,TCK-10441,20260325,49,2,2,2026-03-25 12:25:52,2026-03-25 16:18:40,3.88,1,1,
442,TCK-10442,20250528,19,7,3,2025-05-28 09:43:56,,,0,0,4
443,TCK-10443,20260723,36,6,1,2026-07-23 04:07:02,2026-07-23 10:23:14,6.27,1,1,3
444,TCK-10444,20251219,48,5,1,2025-12-19 06:26:57,2025-12-19 17:51:33,11.41,1,1,4
445,TCK-10445,20250705,8,5,1,2025-07-05 21:51:36,,,0,0,5
446,TCK-10446,20250316,36,8,3,2025-03-16 09:42:04,2025-03-16 12:17:28,2.59,1,1,2
447,TCK-10447,20250829,43,6,1,2025-08-29 03:18:39,2025-08-29 07:29:27,4.18,1,1,3
448,TCK-10448,20250606,38,5,3,2025-06-06 18:36:23,2025-06-07 14:03:23,19.45,1,1,4
449,TCK-10449,20260323,48,4,3,2026-03-23 08:53:23,2026-03-24 12:27:35,27.57,1,1,5
450,TCK-10450,20260719,32,6,2,2026-07-19 03:11:41,2026-07-19 12:24:17,9.21,1,1,4
451,TCK-10451,20250320,47,4,2,2025-03-20 23:04:57,2025-03-21 12:28:21,13.39,1,1,5
452,TCK-10452,20250207,14,7,3,2025-02-07 17:16:34,,,0,0,4
453,TCK-10453,20250817,26,3,2,2025-08-17 18:46:54,2025-08-17 23:17:30,4.51,1,1,4
454,TCK-10454,20250619,16,1,3,2025-06-19 16:08:28,2025-06-19 20:28:16,4.33,1,1,4
455,TCK-10455,20260511,47,3,3,2026-05-11 11:02:14,2026-05-12 06:37:02,19.58,1,0,5
456,TCK-10456,20260202,24,4,3,2026-02-02 15:58:29,,,0,0,
457,TCK-10457,20260618,46,6,1,2026-06-18 20:53:17,,,0,0,3
458,TCK-10458,20250321,38,7,2,2025-03-21 16:16:24,,,0,0,4
459,TCK-10459,20260514,23,7,2,2026-05-14 15:56:38,2026-05-15 19:58:26,28.03,1,0,3
460,TCK-10460,20250711,10,5,1,2025-07-11 05:23:38,2025-07-12 06:17:02,24.89,1,0,4
461,TCK-10461,20260506,44,2,2,2026-05-06 15:13:37,2026-05-07 11:00:25,19.78,1,1,
462,TCK-10462,20260609,41,3,1,2026-06-09 01:57:36,2026-06-09 18:15:00,16.29,1,0,5
463,TCK-10463,20250120,37,7,3,2025-01-20 23:46:42,,,0,0,3
464,TCK-10464,20260428,39,4,2,2026-04-28 15:10:14,,,0,0,4
465,TCK-10465,20260608,43,3,3,2026-06-08 08:10:46,2026-06-08 12:02:58,3.87,1,1,4
466,TCK-10466,20250422,9,7,2,2025-04-22 00:12:33,,,0,0,4
467,TCK-10467,20250409,39,7,1,2025-04-09 05:30:57,2025-04-10 20:23:45,38.88,1,0,4
468,TCK-10468,20250514,31,2,1,2025-05-14 19:34:52,2025-05-16 06:47:28,35.21,1,1,3
469,TCK-10469,20260627,3,7,2,2026-06-27 13:14:51,2026-06-28 09:02:51,19.8,1,0,3
470,TCK-10470,20250918,9,2,2,2025-09-18 15:49:14,,,0,0,
471,TCK-10471,20250106,13,7,2,2025-01-06 22:47:50,2025-01-07 02:54:26,4.11,1,1,4
472,TCK-10472,20260223,21,4,3,2026-02-23 11:06:09,2026-02-23 21:34:21,10.47,1,1,4
473,TCK-10473,20260211,18,6,3,2026-02-11 06:26:35,2026-02-11 13:28:23,7.03,1,1,4
474,TCK-10474,20251219,37,5,2,2025-12-19 22:25:47,2025-12-20 20:53:23,22.46,1,1,4
475,TCK-10475,20260605,14,3,1,2026-06-05 12:50:21,2026-06-05 17:35:21,4.75,1,1,
476,TCK-10476,20250404,1,7,3,2025-04-04 04:30:59,2025-04-04 11:02:47,6.53,1,1,
477,TCK-10477,20250323,24,5,1,2025-03-23 19:02:46,2025-03-25 06:01:34,34.98,1,0,4
478,TCK-10478,20260522,41,1,1,2026-05-22 14:00:12,,,0,0,3
479,TCK-10479,20250206,11,4,3,2025-02-06 11:15:41,2025-02-07 04:51:41,17.6,1,1,5
480,TCK-10480,20260220,26,6,3,2026-02-20 18:12:33,2026-02-21 12:17:21,18.08,1,1,5
481,TCK-10481,20250820,18,6,2,2025-08-20 19:12:29,,,0,0,3
482,TCK-10482,20260603,27,5,1,2026-06-03 03:35:04,2026-06-03 18:52:28,15.29,1,1,4
483,TCK-10483,20250914,37,5,3,2025-09-14 22:28:24,2025-09-15 19:30:12,21.03,1,1,2
484,TCK-10484,20250129,30,8,3,2025-01-29 15:07:16,2025-01-29 23:19:52,8.21,1,1,2
485,TCK-10485,20251228,27,4,2,2025-12-28 16:34:00,2025-12-29 10:14:12,17.67,1,1,5
486,TCK-10486,20250702,36,6,1,2025-07-02 15:20:22,2025-07-03 03:01:10,11.68,1,1,4
487,TCK-10487,20250724,48,4,2,2025-07-24 07:47:15,,,0,0,4
488,TCK-10488,20250420,50,6,1,2025-04-20 03:58:05,2025-04-21 07:10:05,27.2,1,1,3
489,TCK-10489,20251119,24,1,2,2025-11-19 15:57:56,,,0,0,3
490,TCK-10490,20260608,49,8,1,2026-06-08 08:25:14,2026-06-09 13:04:14,28.65,1,1,5
491,TCK-10491,20260208,23,1,3,2026-02-08 21:49:11,2026-02-10 02:52:11,29.05,1,0,5
492,TCK-10492,20250804,44,1,1,2025-08-04 12:37:06,2025-08-05 00:02:54,11.43,1,1,4
493,TCK-10493,20251218,31,4,2,2025-12-18 11:11:31,2025-12-18 12:10:55,0.99,1,1,5
494,TCK-10494,20250704,29,7,2,2025-07-04 18:08:36,2025-07-05 20:09:48,26.02,1,0,3
495,TCK-10495,20250530,13,7,2,2025-05-30 23:09:30,2025-05-31 23:56:18,24.78,1,0,5
496,TCK-10496,20250914,20,6,2,2025-09-14 17:54:36,2025-09-15 18:14:24,24.33,1,1,4
497,TCK-10497,20250409,41,5,2,2025-04-09 14:47:21,2025-04-09 23:29:57,8.71,1,1,5
498,TCK-10498,20250505,27,6,1,2025-05-05 11:55:43,,,0,0,3
499,TCK-10499,20251129,23,3,2,2025-11-29 21:32:31,2025-11-30 08:04:19,10.53,1,1,5
500,TCK-10500,20250621,10,8,3,2025-06-21 20:51:59,2025-06-22 23:11:47,26.33,1,1,2
501,TCK-10501,20251218,11,2,1,2025-12-18 07:20:20,2025-12-18 15:41:20,8.35,1,1,3
502,TCK-10502,20260618,48,8,2,2026-06-18 14:26:10,2026-06-19 01:32:10,11.1,1,1,
503,TCK-10503,20250323,17,4,3,2025-03-23 06:10:25,2025-03-24 23:21:49,41.19,1,0,5
504,TCK-10504,20250327,34,1,2,2025-03-27 03:16:39,2025-03-27 07:43:03,4.44,1,1,2
505,TCK-10505,20260330,19,4,3,2026-03-30 20:08:08,2026-03-31 16:10:32,20.04,1,1,4
506,TCK-10506,20260708,30,6,2,2026-07-08 08:35:28,2026-07-09 17:15:04,32.66,1,1,4
507,TCK-10507,20260801,48,8,3,2026-08-01 13:33:40,2026-08-02 04:00:04,14.44,1,1,5
508,TCK-10508,20260110,20,2,2,2026-01-10 13:16:09,2026-01-12 05:49:45,40.56,1,1,4
509,TCK-10509,20260702,31,6,2,2026-07-02 00:44:59,2026-07-02 19:35:59,18.85,1,1,3
510,TCK-10510,20250108,15,5,3,2025-01-08 17:23:12,2025-01-09 00:43:00,7.33,1,1,4
511,TCK-10511,20250927,15,7,2,2025-09-27 02:27:40,2025-09-27 23:21:40,20.9,1,0,2
512,TCK-10512,20260629,42,5,2,2026-06-29 08:26:12,,,0,0,4
513,TCK-10513,20260519,45,8,2,2026-05-19 06:20:01,2026-05-20 17:23:37,35.06,1,1,5
514,TCK-10514,20260325,9,5,2,2026-03-25 23:00:14,2026-03-26 21:57:50,22.96,1,1,
515,TCK-10515,20251116,27,4,2,2025-11-16 15:23:29,2025-11-17 14:42:05,23.31,1,1,4
516,TCK-10516,20260206,18,3,1,2026-02-06 02:34:30,2026-02-07 04:17:42,25.72,1,0,4
517,TCK-10517,20250912,50,1,1,2025-09-12 12:49:28,2025-09-13 15:18:52,26.49,1,0,4
518,TCK-10518,20250802,43,2,3,2025-08-02 15:24:43,,,0,0,5
519,TCK-10519,20251102,31,2,2,2025-11-02 06:23:56,2025-11-03 17:09:32,34.76,1,1,5
520,TCK-10520,20250621,1,7,2,2025-06-21 08:37:07,2025-06-22 01:38:55,17.03,1,0,5
521,TCK-10521,20250608,39,8,3,2025-06-08 11:49:05,2025-06-09 03:14:17,15.42,1,1,4
522,TCK-10522,20250607,23,1,1,2025-06-07 22:34:50,2025-06-08 07:02:26,8.46,1,1,4
523,TCK-10523,20250717,47,6,2,2025-07-17 00:44:24,2025-07-18 09:15:00,32.51,1,1,
524,TCK-10524,20260325,46,1,2,2026-03-25 17:18:34,2026-03-26 14:39:34,21.35,1,1,5
525,TCK-10525,20260722,39,8,2,2026-07-22 05:04:33,2026-07-22 20:54:57,15.84,1,1,5
526,TCK-10526,20260124,33,1,3,2026-01-24 23:11:56,2026-01-26 06:36:32,31.41,1,0,3
527,TCK-10527,20260201,35,2,3,2026-02-01 06:33:43,2026-02-01 09:22:55,2.82,1,1,4
528,TCK-10528,20260620,7,6,1,2026-06-20 21:04:02,,,0,0,
529,TCK-10529,20260513,7,1,1,2026-05-13 06:06:02,2026-05-14 09:40:14,27.57,1,0,3
530,TCK-10530,20250815,24,5,1,2025-08-15 19:45:04,2025-08-17 05:39:40,33.91,1,0,3
531,TCK-10531,20250304,41,2,2,2025-03-04 11:35:47,,,0,0,3
532,TCK-10532,20250314,3,5,3,2025-03-14 09:04:13,,,0,0,
533,TCK-10533,20250714,25,4,3,2025-07-14 06:33:42,2025-07-15 14:52:18,32.31,1,1,5
